_id,ciudad,contrato,descripcion,empresa,horario,origen,rating_empresa,requerimientos,salario,titulo,url_oferta
computrabajo_55b1f0f4c78175e6ec4cdb675f133467,"Bogotá, D.C.",Contrato de Obra o labor,"Hola, GSS TE ESPERA EN ESTA GRAN OPORTUNIDAD !Te estamos buscando, si actualmente te encuentras en búsqueda de empleo y no cuentas con experiencia es tu oportunidad de empezar en el mundo de call center, cuales son los requisitos para continuar?- ser bachiller- ser mayor de edad- habilidad comercial o ganas de aprender !  Postúlate a la vacante y nos pondremos en contacto contigo para enviarte el link de la entrevista virtual el día 31/01/2023,   importante dejar registrado el numero de WhatsApp para comunicarnos contigo!trabajo si hay, para todos los que tengan compromiso y ganas de aprender, es tu momento!",GRUPO GSS,Tiempo Completo,computrabajo,"3,87","Educación mínima: Bachillerato / Educación Media
Idiomas: Español
Edad: entre 19 y 44 años
","$ 1.160.000,00 (Mensual)",Gran convocatoria personal sin experiencia,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gran-convocatoria-personal-sin-experiencia-bachilleres-con-habilidades-comercialesposibilidad-de-home-office-en-bogota-dc-81AA03926B7CA19E61373E686DCF3405#lc=ListOffers-Score-10
computrabajo_ed363ac11c67f5c2cce74bc0209dd2c8,"Bogotá, D.C.",Contrato de Obra o labor,"Hola! Estamos buscando en busqueda de auxiliares logisticos.¿Que necesitamos?Persona con experiencia en procesos de alistamiento, despacho, packing y picking, inventario cargue y descargue con conocimientos en procesos logísticos, almacenamiento y distribuciónSalario de 1.160.000 + recargos + horas extras, recargos y prestaciones de LeyHorarios: lunes a sabado: Se manejan 2 turnos - 6:00 am a 3:00 p.m (Diurno) - 9:00 am a 6:00 p.m (Nocturno) - Días de descanso solo fines de semana. No se rota siempre, algunas veces se mantiene el turno + horas extras. Disponibilidad.Contrato: obra o labor - aproximadamente 1 año con temporal - Puedes firmar indefinido directo con la empresa. Pagos: QuincenalesLugar empresa: SubaContamos contigo!",Time Jobs,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
1 año de experiencia
Conocimientos: Logística
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.160.000,00 (Mensual)",Auxiliar logistico - Cali,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-logistico-vivir-en-suba-en-bogota-dc-3CF1D3A368B2ED7C61373E686DCF3405#lc=ListOffers-Score-11
computrabajo_3a837e0077169a3492e7149aeece9c57,"Bogotá, D.C.",Contrato de Obra o labor,"Estamos en busqueda del mejor talento,¡¡Buscamos tu talento!!Empresa del sector financiero desea vincular a su equipo de trabajo Estudiante de últimos semestres y/o profesional en carreras afines a contaduría publica para el cargo de TESORERIA EXPERIENCIA: mínimo 2 años en tesorería, manejo de caja menor, conocimiento en procesos contables (Causaciones, conciliaciones), manejo de portales bancarios, preferiblemente experiencia del programa Helisa, HORARIOS: lunes a viernes de 8am a 6 pm y sábados de 9am a 12pm con disponibilidad en caso de que se requiera hacer horas extras.SALARIO: $1.800.000 + AUX TRANS + PRESTACIONES DE LEYContratacion inmediata.",PERSOM S.A.S,Tiempo Completo,computrabajo,"4,01","Educación mínima: Bachillerato / Educación Media
2 años de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 18.000.000,00 (Mensual)",Tesorera - Bogota,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tesorera-bogota-en-bogota-dc-F724091C014E783B61373E686DCF3405#lc=ListOffers-Score-12
computrabajo_5b68a36deba83f5f87d8ac8d8b9f6e8f,"Bogotá, D.C.",Contrato de Obra o labor,"Importante empresa del sector requiere para su equipo de trabajo: Formación: Bachillerato / educación media. Experiencia: mínima de 3 meses, para desempeñar el cargo de asesor atención a clientes, Telemercadeo. Salario de $ 2.800.000. Horario: lunes a viernes 8-5. Tipo de contrato: término indefinido. Max English es un curso que ofrece Sitel a las personas que tienen un nivel de Inglés B1+ ( esto quiere decir que deben tener un nivel de inglés conversacional, en el cual puedan mantener una conversación simple), y quieran mejorarlo y llevarlo al siguiente Nivel, para entrar a trabajar en una campaña Bilingüe con Sitel. Ellos no deben tener otro trabajo, ya que la idea es que ellos puedan pulir su nivel de inglés y así mismo llegar a obtener una oferta con nosotros una vez aprueben el curso, el cual tiene una duración de 4 semanas en un horario de Lunes a Viernes de 6:00 AM a 2:00 PM. Contamos con un bono de $1’000.000 que es pago una vez ellos aprueban el curso satisfactoriamente y son contratados con una campaña, este pago se genera en la primera quincena. Funciones a realizar: queremos que hagas parte de nuestro equipo de agentes de servicio al cliente donde participaras de las interacciones con nuestros clientes para brindarles apoyo en sus solicitudes, requerimientos y/o dudas, contribuyendo a que tengan la mejor experiencia posible! podrás disfrutar de nuestro gran ambiente laboral, la posibilidad de estar en constante aprendizaje e ir creciendo dentro de la compañía a partir del 3 mes en que eres contratado. somos una empresa dinámica y en la cual contaras con el apoyo de tus compañeros y tus superior, para poder desarrollarte profesionalmente. para ello, es necesario que seas capaz de mantener una conversación fluida en ingles, ya que, el 100% de las interacciones serán en este idioma. todo lo que necesitas es disponibilidad de tiempo, un nivel de ingles avanzado y tu diploma de bachiller. si bien, la oferta es para trabajar desde casa, es posible que se te solicite ir a una de nuestras oficinas frecuentemente. al ser una oferta hibrida, trabajarías desde tu casa o nuestra oficina ubicada en Bogotá, Colombia. para que puedas triunfar en esta posición es valioso que cuentes con disponibilidad de tiempo durante el día, tu diploma de bachiller y seas una persona amable y empática. Lugar de trabajo: Bogotá. remoto",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Semillero de idioma ingles - personas con b1,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-semillero-de-idioma-ingles-personas-con-b1-en-bogota-dc-61BB97F1EB16252861373E686DCF3405#lc=ListOffers-Score-13
computrabajo_c0baf2ec80bb5bfa4640ccc6fae21d7f,"Bogotá, D.C.",Contrato de Obra o labor,TRABAJA EN LA EMPRESA QUE TRANSFORMÓ LOS CALL CENTER CONTENTO BPS ***¡En Contento llevamos 1 DÉCADA cumpliendo sueños! En el 2021 logramos que 150 Contentos cumplieran su sueño y estamos esperándote para acompañarte a cumplir los tuyos:Te ofrecemos:- Excelente clima laboral- Salario 1.000.000 + aux. transporte + prestaciones de ley- Un contrato a termino obra labor - Horario rotativo de Domingo a Domingo 1 día de descanso entre semana  en franja de 6:00 am a 10:00 pm 8 horas diarias  Sólo necesitas:- Mínimo 6 meses de experiencia en Call Center SAC- Ser bachillerTenemos muchos más beneficios para ti!!!!Entonces: ¿te le mides a gestionar sueños juntos? Te invitamos a que estés muy atento a tus medios de contacto (Correo y línea telefónica),CONTENTO BPS S.A,Tiempo Completo,computrabajo,"4,42","Educación mínima: Bachillerato / Educación Media
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.000.000,00 (Mensual)",Agente de servicio al cliente para importante empresa de transporte - Bogotá,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-agente-de-servicio-al-cliente-para-importante-empresa-de-transporte-bogota-en-bogota-dc-644A14E0F74ED43461373E686DCF3405#lc=ListOffers-Score-14
computrabajo_3ad8c69655158f0245641b9625782402,"Bogotá, D.C.",Contrato de Obra o labor,"Hola!  nos encontramos en la búsqueda de supervisor de trafico  para trabajar en el aeropuerto. tengan experiencia certificada minimo 1 añor de Experiencia certificada laborando en el aeropuerto, manejando proceso de atención al pasajero, check in, abordajes desabordajes, pesaje malatería etiquetas, etc. lider de grupos de traficoFormación académica Técnico o Tecnólogo en atencion al pasajero, administración de aerolineas, administración aeroportuaria, auxiliar de servicios a bordo y en tierra Horarios: Rotativos de domingo a domingo con un día  compensatorio de descanso de acuerdo a la operacion.     Promedio mensual 1.800.000 a 2.000.000   todas las prestaciones de ley Beneficios Plan carrera, estabilidad y crecimiento laboral Oportunidad de firmar directamente con la empresa   Ruta a partir de las 10:30 pm en hoario a 5:30 am  si cumples con el perfil no dudes en postularte !!!",HQ5 S.A.S,Tiempo Completo,computrabajo,"3,51","Educación mínima: Universidad / Carrera técnica
2 años de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 2.000.000,00 (Mensual)",Supervisor de trafico,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-de-trafico-en-bogota-dc-99D970D73713002761373E686DCF3405#lc=ListOffers-Score-15
computrabajo_7f7249918811cc71a4b70df9820526c7,"Bogotá, D.C.",Contrato de Obra o labor,"INSDISPENSABLE QUE VIVA EN LA ZONA NORTE!!!Importante empresa del sector Textil busca *asesores de ventas* con mínimo 3 meses de experiencia en RETAIL, para trabajar horario de Lunes a sábado 2 domingos al mes, 9 horas diarias incluida la hora del almuerzo.Salario básico $895.000 + prestaciones de ley  + excelentes comisiones por cumplimiento de la tienda. (Si no se cumple con la comisión mensual, se paga el salario mínimo completo  $1.160.000 + lo de ley.IMPORTANTE SER BACHILLERES y Tener mínimo 3 meses de experiencia en ventas presenciales EN MARCAS RECONOCIDAS.",Nases EST,Tiempo Completo,computrabajo,"4,30","Educación mínima: Bachillerato / Educación Media
Conocimientos: Servicio al cliente, Ventas, Asesoría comercial
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.500.000,00 (Mensual)",Asesor comercial - Fonti suba engativá chapinero Teusaqui Usaquen,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-fonti-suba-engativa-chapinero-teusaqui-usaquen-en-bogota-dc-6F6D430F2722FDE561373E686DCF3405#lc=ListOffers-Score-16
computrabajo_1fe44663e55213f1c75106bbd5535d63,"Bogotá, D.C.",Contrato de Obra o labor,"¡PROCESO INMEDIATO 30/01/2023!                                                                             Hola, ¡SOMOS WEBHELP!El contact center donde TÚ estás primero. Tenemos presencia en más de 55 países y somos una familia de más de 100,000 colaboradores. Estamos orgullosamente certificados como Empresa Familiarmente Responsable, ¡y tú puedes ser parte de nuestro equipo!¡Esta oferta es para ti!Te ofrecemos:- Salario: Pago por hora conexión 5,898,21 (1.160.000) + Comisión sin techo + Bonificación por cumplimiento $300.000 + Todo lo de ley.- Contrato Obra o labor - Horario: Lunes a viernes 6:00 am y 8:00 pm, sábado 6:00 am a 2 pm   (Turnos rotativos de 8 horas diarias) y (domingos y festivos libres)  - Excelente ambiente laboral.- Oportunidad de crecimiento. Funciones:- Asesoría Comercial                                                        ¡PROCESO INMEDIATO!",Webhelp Colombia,Tiempo Completo,computrabajo,"4,31","Educación mínima: Bachillerato / Educación Media
Menos de 1 año de experiencia
Idiomas: Español
","$ 1.160.000,00 (Mensual)",Asesor comercial Call center / mínimo 6 meses de experiencia comercial en Call Center,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-call-center-minimo-6-meses-de-experiencia-comercial-en-call-center-en-bogota-dc-67624B7561F3D40B61373E686DCF3405#lc=ListOffers-Score-17
computrabajo_388d1ba6b83367417fa94b3aa3a32d24,"Bogotá, D.C.",Contrato de Obra o labor,"Importante compañía multinacional requiere para su equipo de trabajo asesores para laborar en la zona Norte  de la ciudad en centros comerciales (andino, colina, gran estación, etc)   tecnólogo o profesional recién graduado  con experiencia en retail de 2 años ventas y atención a clientes, con excelente actitud de servicio, experiencia en orientación de la venta.Disponibilidad para laborar domingo a domingo 8 horas diarias 5 días de descanso al mesSalario 1.470.000+200.000de auxilio+prestaciones de ley y auxilio de transporte",MANPOWER PROFESSIONAL LTDA,Tiempo Completo,computrabajo,"4,41","Educación mínima: Universidad / Carrera técnica
2 años de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Anfitrion de marca Retail - marcas exclusivas de lujo,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-anfitrion-de-marca-retail-marcas-exclusivas-de-lujo-en-bogota-dc-CD856CA356DB238C61373E686DCF3405#lc=ListOffers-Score-18
computrabajo_05e6e0806e5c7008cd7d6b7a39cfeee6,"Bogotá, D.C.",Contrato a término fijo,"Importante empresa con más de 10 años de trayectoria en el mercado busca Coordinador de RR HH y Nómina, profesional o tecnólogo en ingeniería industrial, administración de empresas, contaduría o afines, con más de dos años de experiencia en:Liquidación  de nóminas y seguridad social Seguimiento y control de novedadesRecobro de incapacidadesConocimientos de  reporte de nómina electrónicaConocimientos en retención en la fuenteManejo de procesos de selección, contratación y afiliaciones Administración de políticas, y procesos internos y disciplinariosbuenas relaciones interpersonales, excelente servicio al cliente internoConocimientos: Manejo de Excel intermedio, Legislación laboral, INDISPENSABLE...Preferiblemente manejo de ODOO.",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Universidad / Carrera tecnológica
2 años de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.800.000,00 (Mensual)",Coordinador de RR HH y Nómina,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-coordinador-de-rr-hh-y-nomina-en-bogota-dc-F0B507FAD4020EB261373E686DCF3405#lc=ListOffers-Score-19
computrabajo_df35dbaf85d7e4aa27d475e7c011f6d2,"Bogotá, D.C.",Contrato de Obra o labor,"Tipo de contrato: Termino IndefinidoSalario: SMLV + subsidio de transporte $117.172 + variable promedio de $100.000 con posibilidad de superarlo por cumplimiento de indicadores.Horario: Disponibilidad de horario domingo a domingo 7 X 24 (turnos rotativos de 8 horas, dando cumplimiento a las 48 horas semanales).Funciones:Atención a clientes que cuentan con productos y servicios de Banco de Bogotá.Línea inbound.Sede de trabajo: Trabajo presencial en las instalaciones de Nexa BPO – Sede Norte o Américas.",VENTAS Y SERVICIOS S.A.,Tiempo Completo,computrabajo,"4,11","Educación mínima: Bachillerato / Educación Media
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.160.000,00 (Mensual)",Servicio Al Cliente Grupo Aval - Respuesta Inmediata!,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-servicio-al-cliente-grupo-aval-respuesta-inmediata-en-bogota-dc-DD92EF98FF9940FF61373E686DCF3405#lc=ListOffers-Score-0
